sysid,sysname,year,assigned_month,yr_mo_d,sum_min,num_trip,sysname_alt
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/14/2020 12:00:00 AM,5440,334,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/15/2020 12:00:00 AM,5778,380,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/16/2020 12:00:00 AM,4793,283,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/17/2020 12:00:00 AM,10066,445,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/18/2020 12:00:00 AM,3666,218,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/19/2020 12:00:00 AM,1663,146,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/20/2020 12:00:00 AM,832,73,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/21/2020 12:00:00 AM,1569,135,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/22/2020 12:00:00 AM,978,88,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/23/2020 12:00:00 AM,1858,144,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/24/2020 12:00:00 AM,3026,194,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/25/2020 12:00:00 AM,1214,103,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/26/2020 12:00:00 AM,1555,130,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/27/2020 12:00:00 AM,1798,156,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/28/2020 12:00:00 AM,2864,208,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/29/2020 12:00:00 AM,2348,186,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/30/2020 12:00:00 AM,4630,267,"Minneapolis, MN (Nice Ride Minnesota)"
25,"Nice Ride Minnesota (Minneapolis, MN)",2020,10,10/31/2020 12:00:00 AM,6235,253,"Minneapolis, MN (Nice Ride Minnesota)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/02/2019 12:00:00 AM,66097,5789,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/03/2019 12:00:00 AM,69637,6317,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/04/2019 12:00:00 AM,70927,6397,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/05/2019 12:00:00 AM,24446,2112,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/06/2019 12:00:00 AM,6890,676,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/07/2019 12:00:00 AM,72484,6864,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/08/2019 12:00:00 AM,74810,7150,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/09/2019 12:00:00 AM,73618,7045,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/10/2019 12:00:00 AM,80306,7654,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/11/2019 12:00:00 AM,61328,5786,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/12/2019 12:00:00 AM,63280,4327,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/13/2019 12:00:00 AM,50230,3817,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/14/2019 12:00:00 AM,72289,7022,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/15/2019 12:00:00 AM,33440,3441,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/16/2019 12:00:00 AM,43974,4483,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/17/2019 12:00:00 AM,57973,5761,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/18/2019 12:00:00 AM,82753,7554,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/19/2019 12:00:00 AM,74271,4952,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/20/2019 12:00:00 AM,33994,2531,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/21/2019 12:00:00 AM,68581,5219,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/22/2019 12:00:00 AM,90880,8702,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/23/2019 12:00:00 AM,94558,9040,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/24/2019 12:00:00 AM,97073,9242,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/25/2019 12:00:00 AM,101615,8854,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/26/2019 12:00:00 AM,77932,5437,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/27/2019 12:00:00 AM,69711,4938,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/28/2019 12:00:00 AM,99641,9384,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/29/2019 12:00:00 AM,98042,9506,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/30/2019 12:00:00 AM,99355,9338,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,01/31/2019 12:00:00 AM,100479,9297,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,02/01/2019 12:00:00 AM,62017,6112,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,1,02/02/2019 12:00:00 AM,37350,3211,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/03/2019 12:00:00 AM,31756,2830,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/04/2019 12:00:00 AM,52633,5474,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/05/2019 12:00:00 AM,86055,8463,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/06/2019 12:00:00 AM,91157,9033,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/07/2019 12:00:00 AM,95387,9194,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/08/2019 12:00:00 AM,64162,6342,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/09/2019 12:00:00 AM,29809,2705,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/10/2019 12:00:00 AM,49213,3909,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/11/2019 12:00:00 AM,90264,8617,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/12/2019 12:00:00 AM,85981,8455,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/13/2019 12:00:00 AM,30275,3197,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/14/2019 12:00:00 AM,67052,6573,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/15/2019 12:00:00 AM,77942,7268,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/16/2019 12:00:00 AM,49600,3957,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/17/2019 12:00:00 AM,60400,4176,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/18/2019 12:00:00 AM,71241,5592,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/19/2019 12:00:00 AM,100088,9425,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/20/2019 12:00:00 AM,101933,9622,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/21/2019 12:00:00 AM,99981,9503,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/22/2019 12:00:00 AM,102027,9155,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/23/2019 12:00:00 AM,74642,5399,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/24/2019 12:00:00 AM,56328,4452,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/25/2019 12:00:00 AM,68179,7017,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/26/2019 12:00:00 AM,50215,5366,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/27/2019 12:00:00 AM,77786,7674,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,02/28/2019 12:00:00 AM,104733,9783,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,03/01/2019 12:00:00 AM,97931,9044,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,2,03/02/2019 12:00:00 AM,35189,3052,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/03/2019 12:00:00 AM,50356,4027,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/04/2019 12:00:00 AM,92334,8899,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/05/2019 12:00:00 AM,67893,7065,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/06/2019 12:00:00 AM,72296,7206,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/07/2019 12:00:00 AM,100815,9823,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/08/2019 12:00:00 AM,102110,9355,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/09/2019 12:00:00 AM,48433,4022,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/10/2019 12:00:00 AM,60779,4174,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/11/2019 12:00:00 AM,110070,9970,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/12/2019 12:00:00 AM,111790,10622,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/13/2019 12:00:00 AM,116016,10654,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/14/2019 12:00:00 AM,115347,10641,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/15/2019 12:00:00 AM,121790,10345,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/16/2019 12:00:00 AM,112571,7025,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/17/2019 12:00:00 AM,107191,6684,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/18/2019 12:00:00 AM,122987,10913,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/19/2019 12:00:00 AM,126572,11590,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/20/2019 12:00:00 AM,98530,9202,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/21/2019 12:00:00 AM,124810,11169,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/22/2019 12:00:00 AM,65713,6307,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/23/2019 12:00:00 AM,103933,6477,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/24/2019 12:00:00 AM,89712,5954,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/25/2019 12:00:00 AM,77977,7250,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/26/2019 12:00:00 AM,114208,10154,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/27/2019 12:00:00 AM,105258,9761,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/28/2019 12:00:00 AM,105832,9866,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/29/2019 12:00:00 AM,117221,9956,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,3,03/30/2019 12:00:00 AM,104671,6906,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,03/31/2019 12:00:00 AM,101308,6567,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/01/2019 12:00:00 AM,103365,9790,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/02/2019 12:00:00 AM,89398,8808,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/03/2019 12:00:00 AM,120225,11043,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/04/2019 12:00:00 AM,122683,11323,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/05/2019 12:00:00 AM,99078,8842,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/06/2019 12:00:00 AM,101747,7065,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/07/2019 12:00:00 AM,107714,7102,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/08/2019 12:00:00 AM,114834,10561,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/09/2019 12:00:00 AM,135755,12271,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/10/2019 12:00:00 AM,144311,12528,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/11/2019 12:00:00 AM,136376,12135,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/12/2019 12:00:00 AM,146943,12246,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/13/2019 12:00:00 AM,122411,7968,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/14/2019 12:00:00 AM,57113,4017,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/15/2019 12:00:00 AM,62495,5861,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/16/2019 12:00:00 AM,76286,6918,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/17/2019 12:00:00 AM,84892,7442,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/18/2019 12:00:00 AM,90938,7809,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/19/2019 12:00:00 AM,81233,6879,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/20/2019 12:00:00 AM,52632,3598,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/21/2019 12:00:00 AM,51644,3426,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/22/2019 12:00:00 AM,85971,7462,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/23/2019 12:00:00 AM,90106,7835,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/24/2019 12:00:00 AM,86255,7692,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/25/2019 12:00:00 AM,84466,7453,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/26/2019 12:00:00 AM,87306,7323,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/27/2019 12:00:00 AM,60761,4180,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/28/2019 12:00:00 AM,52325,3656,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/29/2019 12:00:00 AM,78960,7133,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,04/30/2019 12:00:00 AM,84114,7600,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,05/01/2019 12:00:00 AM,89274,7841,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,05/02/2019 12:00:00 AM,83526,7513,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,05/03/2019 12:00:00 AM,83425,7075,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,4,05/04/2019 12:00:00 AM,51500,3773,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/05/2019 12:00:00 AM,50735,3582,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/06/2019 12:00:00 AM,73070,6823,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/07/2019 12:00:00 AM,81304,7364,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/08/2019 12:00:00 AM,83086,7511,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/09/2019 12:00:00 AM,86924,7505,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/10/2019 12:00:00 AM,79066,6849,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/11/2019 12:00:00 AM,60208,4150,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/12/2019 12:00:00 AM,47076,3347,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/13/2019 12:00:00 AM,79069,7132,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/14/2019 12:00:00 AM,79842,7301,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/15/2019 12:00:00 AM,38675,3747,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/16/2019 12:00:00 AM,54769,5238,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/17/2019 12:00:00 AM,83635,6989,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/18/2019 12:00:00 AM,18162,1498,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/19/2019 12:00:00 AM,47030,3278,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/20/2019 12:00:00 AM,86149,7425,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/21/2019 12:00:00 AM,64644,5930,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/22/2019 12:00:00 AM,90204,7722,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/23/2019 12:00:00 AM,83701,7313,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/24/2019 12:00:00 AM,73925,6208,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/25/2019 12:00:00 AM,58879,3719,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/26/2019 12:00:00 AM,41238,2791,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/27/2019 12:00:00 AM,48981,3095,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/28/2019 12:00:00 AM,82504,7029,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/29/2019 12:00:00 AM,87113,7624,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/30/2019 12:00:00 AM,78580,7106,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,05/31/2019 12:00:00 AM,80197,6914,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,5,06/01/2019 12:00:00 AM,57005,3842,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/02/2019 12:00:00 AM,51260,3505,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/03/2019 12:00:00 AM,83586,7370,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/04/2019 12:00:00 AM,93300,7998,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/05/2019 12:00:00 AM,93276,7962,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/06/2019 12:00:00 AM,89140,7673,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/07/2019 12:00:00 AM,88165,7238,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/08/2019 12:00:00 AM,76216,4646,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/09/2019 12:00:00 AM,68179,4108,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/10/2019 12:00:00 AM,87274,7189,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/11/2019 12:00:00 AM,96924,7942,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/12/2019 12:00:00 AM,89206,7631,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/13/2019 12:00:00 AM,85338,7364,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/14/2019 12:00:00 AM,77835,6554,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/15/2019 12:00:00 AM,49519,3486,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/16/2019 12:00:00 AM,46789,3207,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/17/2019 12:00:00 AM,83543,7170,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/18/2019 12:00:00 AM,89556,7777,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/19/2019 12:00:00 AM,86744,7618,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/20/2019 12:00:00 AM,87824,7730,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/21/2019 12:00:00 AM,87384,7228,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/22/2019 12:00:00 AM,65524,4261,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/23/2019 12:00:00 AM,60454,3911,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/24/2019 12:00:00 AM,84082,7263,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/25/2019 12:00:00 AM,89968,7855,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/26/2019 12:00:00 AM,87933,7688,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/27/2019 12:00:00 AM,86044,7391,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/28/2019 12:00:00 AM,84838,6988,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,6,06/29/2019 12:00:00 AM,65199,4193,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,7,06/30/2019 12:00:00 AM,60804,3846,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,7,07/01/2019 12:00:00 AM,80624,6914,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,7,07/02/2019 12:00:00 AM,83166,7251,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,7,07/03/2019 12:00:00 AM,73422,6333,"San Francisco, CA (Bay Wheels)"
42,"Bay Wheels (San Francisco, CA)",2019,7,07/04/2019 12:00:00 AM,51879,3037,"San Francisco, CA (Bay Wheels)"
